env_id,agent,lam,n_seeds,total_steps,elapsed_sec_mean,cost_return_iqm,cost_return_ci_lo,cost_return_ci_hi,cost_return_mean,raw_return_iqm,raw_return_ci_lo,raw_return_ci_hi,raw_return_mean,n_actions_iqm,n_actions_ci_lo,n_actions_ci_hi,n_actions_mean,solved_iqm,solved_ci_lo,solved_ci_hi,solved_mean,best_rule_name
MountainCar-v0@warmup50,rule_noop,0.02,10,0,0.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_noop,0.05,10,0,0.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k1,0.01,10,0,0.0,-202.0,-202.0,-202.0,-202.0,-200.0,-200.0,-200.0,-200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k1,0.02,10,0,0.0,-204.0,-204.0,-204.0,-204.0,-200.0,-200.0,-200.0,-200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k1,0.05,10,0,0.0,-210.0,-210.0,-210.0,-210.0,-200.0,-200.0,-200.0,-200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k2,0.01,10,0,0.0,-201.0,-201.0,-201.0,-201.0,-200.0,-200.0,-200.0,-200.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k2,0.02,10,0,0.0,-202.0,-202.0,-202.0,-202.0,-200.0,-200.0,-200.0,-200.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k2,0.05,10,0,0.0,-205.0,-205.0,-205.0,-205.0,-200.0,-200.0,-200.0,-200.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k4,0.01,10,0,0.0,-200.5,-200.5,-200.5,-200.5,-200.0,-200.0,-200.0,-200.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k4,0.02,10,0,0.0,-201.0,-201.0,-201.0,-201.0,-200.0,-200.0,-200.0,-200.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k4,0.05,10,0,0.0,-202.5,-202.5,-202.5,-202.5,-200.0,-200.0,-200.0,-200.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k8,0.01,10,0,0.0,-200.25,-200.25,-200.25,-200.25,-200.0,-200.0,-200.0,-200.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k8,0.02,10,0,0.0,-200.5,-200.5,-200.5,-200.5,-200.0,-200.0,-200.0,-200.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_periodic_k8,0.05,10,0,0.0,-201.25,-201.25,-201.25,-201.25,-200.0,-200.0,-200.0,-200.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,
MountainCar-v0@warmup50,rule_pump,0.01,10,0,0.0,-120.53171666666667,-120.78089208333333,-120.26069999999999,-120.52329999999998,-119.33833333333332,-119.58504166666665,-119.07000000000001,-119.33,119.33833333333332,119.07,119.58504166666665,119.33,1.0,1.0,1.0,1.0,
MountainCar-v0@warmup50,rule_pump,0.02,10,0,0.0,-121.7251,-121.9767425,-121.45140000000002,-121.7166,-119.33833333333332,-119.58504166666665,-119.07000000000001,-119.33,119.33833333333332,119.07,119.58504166666665,119.33,1.0,1.0,1.0,1.0,
MountainCar-v0@warmup50,rule_pump,0.05,10,0,0.0,-125.30525,-125.56429375,-125.02350000000001,-125.2965,-119.33833333333332,-119.58504166666665,-119.07000000000001,-119.33,119.33833333333332,119.07,119.58504166666665,119.33,1.0,1.0,1.0,1.0,
MountainCar-v0@warmup50,temporl,0.01,4,300000,1978.4,-167.4665999999999,-200.0,-131.63780000000008,-166.64274999999998,-165.97,-200.0,-130.36,-165.575,133.36333333333334,0.0,160.37333333333333,106.77499999999999,0.53,0.0,0.9333333333333333,0.4983333333333333,
MountainCar-v0@warmup50,temporl,0.02,3,300000,1939.3,-156.06306666666686,-166.60866666666695,-140.0100000000001,-156.06306666666686,-153.23111111111112,-163.46666666666667,-137.46,-153.23111111111112,141.59777777777776,127.5,157.1,141.59777777777776,0.68,0.5266666666666666,0.8466666666666667,0.68,
MountainCar-v0@warmup50,temporl,0.05,3,300000,1970.3,-177.38677777777806,-206.72233333333375,-154.84366666666682,-177.38677777777806,-170.32888888888888,-200.0,-148.20666666666668,-170.32888888888888,141.1577777777778,132.74,156.28666666666666,141.15777777777777,0.5155555555555557,0.0,0.8866666666666667,0.5155555555555557,
